device,type,value,seq,timestamp_sent,delay_ms,phase
sensor_f1r1_anomaly,anomaly,92.88659189398703,50,1764524380.022667,0.6439685821533203,phase1
sensor_f1r2_normal,normal,26.418957458475827,1,1764524380.0225973,0.9427070617675781,phase1
sensor_f1r1_normal,normal,22.696598574368693,1,1764524380.0223346,1.3971328735351562,phase1
sensor_f1r2_anomaly,anomaly,79.80709641999687,1,1764524380.028311,0.44083595275878906,phase1
sensor_f1r1_anomaly,anomaly,51.00114960359289,51,1764524380.0429473,0.57220458984375,phase1
sensor_f1r1_normal,normal,25.345820817643773,2,1764524380.0429666,1.0027885437011719,phase1
sensor_f1r2_normal,normal,28.072087810703998,2,1764524380.0429175,1.4028549194335938,phase1
sensor_f1r2_anomaly,anomaly,50.79476854705946,2,1764524380.0485692,0.5106925964355469,phase1
sensor_f1r1_anomaly,anomaly,82.62727299328333,52,1764524380.0632498,0.5297660827636719,phase1
sensor_f1r1_normal,normal,26.93080670550585,3,1764524380.0632586,1.9822120666503906,phase1
sensor_f1r2_anomaly,anomaly,67.96629108088587,3,1764524380.068785,0.5354881286621094,phase1
sensor_f1r1_anomaly,anomaly,97.96026368876035,53,1764524380.0835505,0.7567405700683594,phase1
sensor_f1r2_anomaly,anomaly,93.90758744446372,4,1764524380.0890906,0.7402896881103516,phase1
sensor_f1r2_normal,normal,29.134568060365332,3,1764524380.0635118,27.27341651916504,phase1
sensor_f1r1_anomaly,anomaly,83.06197941971833,54,1764524380.10398,0.8966922760009766,phase1
sensor_f1r2_anomaly,anomaly,94.9543572261311,5,1764524380.1094868,0.6473064422607422,phase1
sensor_f1r1_normal,normal,20.235287433389015,4,1764524380.0835288,33.04934501647949,phase1
sensor_f1r1_anomaly,anomaly,50.90995857487824,55,1764524380.124252,0.7579326629638672,phase1
sensor_f1r2_anomaly,anomaly,57.53933046778407,6,1764524380.129815,0.8134841918945312,phase1
sensor_f1r2_normal,normal,28.031640030091815,4,1764524380.0838664,58.580636978149414,phase1
sensor_f1r1_anomaly,anomaly,50.671671307292165,56,1764524380.1446903,1.155853271484375,phase1
sensor_f1r2_anomaly,anomaly,69.33524011671634,7,1764524380.1502428,0.9686946868896484,phase1
sensor_f1r1_anomaly,anomaly,84.26363174059003,57,1764524380.1652443,2.089977264404297,phase1
sensor_f1r1_normal,normal,26.421860685527875,5,1764524380.1039772,64.02802467346191,phase1
sensor_f1r2_anomaly,anomaly,63.87550030273053,8,1764524380.1706207,0.8270740509033203,phase1
sensor_f1r1_anomaly,anomaly,57.962990978184045,58,1764524380.1858642,1.0008811950683594,phase1
sensor_f1r2_anomaly,anomaly,66.22461765753965,9,1764524380.1910741,0.7910728454589844,phase1
sensor_f1r2_normal,normal,28.00215100020857,5,1764524380.1043134,90.03162384033203,phase1
sensor_f1r2_normal,normal,28.61993336911256,6,1764524380.1247475,70.10865211486816,phase1
sensor_f1r1_anomaly,anomaly,63.46379810311418,59,1764524380.2063048,1.0154247283935547,phase1
sensor_f1r2_anomaly,anomaly,71.85579306852924,10,1764524380.2114954,0.9093284606933594,phase1
sensor_f1r1_anomaly,anomaly,51.37601480284674,60,1764524380.226705,0.9386539459228516,phase1
sensor_f1r2_anomaly,anomaly,71.43914870976374,11,1764524380.2318938,0.8947849273681641,phase1
sensor_f1r1_normal,normal,27.603199892444035,6,1764524380.1244807,113.56306076049805,phase1
sensor_f1r1_normal,normal,26.150492263951147,7,1764524380.1449852,93.60742568969727,phase1
sensor_f1r1_normal,normal,27.41390852966676,8,1764524380.165479,73.85063171386719,phase1
sensor_f1r1_anomaly,anomaly,56.31869466223106,61,1764524380.247211,0.9343624114990234,phase1
sensor_f1r2_anomaly,anomaly,94.75156003884956,12,1764524380.2524216,0.8919239044189453,phase1
sensor_f1r1_anomaly,anomaly,88.80683997011758,62,1764524380.2676692,0.9288787841796875,phase1
sensor_f1r2_anomaly,anomaly,70.42641286311827,13,1764524380.2729018,0.9415149688720703,phase1
sensor_f1r1_anomaly,anomaly,66.23025953150378,63,1764524380.2881267,0.8885860443115234,phase1
sensor_f1r2_anomaly,anomaly,77.61703964265868,14,1764524380.2933476,0.8862018585205078,phase1
sensor_f1r2_normal,normal,29.91174125457234,7,1764524380.145132,155.64990043640137,phase1
sensor_f1r2_normal,normal,21.92918050734383,8,1764524380.1657174,135.6191635131836,phase1
sensor_f1r2_normal,normal,23.087661661391568,9,1764524380.186544,115.27824401855469,phase1
sensor_f1r1_anomaly,anomaly,81.2024506281406,64,1764524380.3085139,1.0313987731933594,phase1
sensor_f1r2_anomaly,anomaly,79.74888567679514,15,1764524380.3137782,0.8549690246582031,phase1
sensor_f1r1_anomaly,anomaly,62.44533561001769,65,1764524380.3288808,1.0898113250732422,phase1
sensor_f1r2_anomaly,anomaly,72.04909570622038,16,1764524380.3342001,0.8542537689208984,phase1
sensor_f1r1_anomaly,anomaly,97.03839276523757,66,1764524380.3492844,1.0519027709960938,phase1
sensor_f1r2_anomaly,anomaly,74.91525251467218,17,1764524380.3545656,0.9443759918212891,phase1
sensor_f1r1_normal,normal,27.808216472163345,9,1764524380.1862943,177.33001708984375,phase1
sensor_f1r1_normal,normal,20.570522663506175,10,1764524380.2066762,157.48906135559082,phase1
sensor_f1r1_normal,normal,20.362518132114488,11,1764524380.2270067,137.56489753723145,phase1
sensor_f1r1_anomaly,anomaly,99.5056421068274,67,1764524380.369577,0.8456707000732422,phase1
sensor_f1r2_anomaly,anomaly,69.48601424230117,18,1764524380.3749723,0.9455680847167969,phase1
sensor_f1r1_anomaly,anomaly,58.623547650639786,68,1764524380.389997,0.8299350738525391,phase1
sensor_f1r2_anomaly,anomaly,87.90009349974906,19,1764524380.3953724,0.8904933929443359,phase1
sensor_f1r1_anomaly,anomaly,91.78123570280384,69,1764524380.4103754,0.8149147033691406,phase1
sensor_f1r2_anomaly,anomaly,66.91571818962889,20,1764524380.4157546,0.8051395416259766,phase1
sensor_f1r2_normal,normal,22.503080078212452,10,1764524380.20709,219.5761203765869,phase1
sensor_f1r2_normal,normal,24.377819710073066,11,1764524380.2274847,199.7833251953125,phase1
sensor_f1r2_normal,normal,29.783898887257763,12,1764524380.247913,179.90732192993164,phase1
sensor_f1r2_normal,normal,27.54571810047967,13,1764524380.268443,159.912109375,phase1
sensor_f1r2_normal,normal,22.87966493659589,14,1764524380.2889924,139.88661766052246,phase1
sensor_f1r1_anomaly,anomaly,89.05090061160867,70,1764524380.4307523,0.7290840148925781,phase1
sensor_f1r2_anomaly,anomaly,59.140586814034165,21,1764524380.4362388,0.6582736968994141,phase1
sensor_f1r1_anomaly,anomaly,98.62998721420985,71,1764524380.4511678,0.5993843078613281,phase1
sensor_f1r2_anomaly,anomaly,59.85478435148455,22,1764524380.4566474,0.7297992706298828,phase1
sensor_f1r1_anomaly,anomaly,72.34866938614175,72,1764524380.4715366,0.7936954498291016,phase1
sensor_f1r2_anomaly,anomaly,53.25923208070225,23,1764524380.4770389,0.7174015045166016,phase1
sensor_f1r1_anomaly,anomaly,76.76133939705258,73,1764524380.491898,0.7660388946533203,phase1
sensor_f1r2_anomaly,anomaly,65.40032505239476,24,1764524380.4974587,0.7669925689697266,phase1
sensor_f1r1_anomaly,anomaly,90.8257427626659,74,1764524380.5123484,0.7050037384033203,phase1
sensor_f1r2_anomaly,anomaly,98.77048142776786,25,1764524380.517868,0.8451938629150391,phase1
sensor_f1r1_normal,normal,28.265715758838766,12,1764524380.2474754,279.9837589263916,phase1
sensor_f1r1_normal,normal,29.017626273850247,13,1764524380.267992,259.97257232666016,phase1
sensor_f1r1_normal,normal,29.934298495841904,14,1764524380.2884622,239.898681640625,phase1
sensor_f1r1_normal,normal,29.586152855721416,15,1764524380.308978,219.75970268249512,phase1
sensor_f1r1_normal,normal,25.207566548360298,16,1764524380.3294299,199.6917724609375,phase1
sensor_f1r1_normal,normal,26.18808182066899,17,1764524380.3498118,179.72159385681152,phase1
sensor_f1r1_anomaly,anomaly,99.93558358032084,75,1764524380.5327575,0.9703636169433594,phase1
sensor_f1r2_anomaly,anomaly,65.24011287694971,26,1764524380.5383258,1.0104179382324219,phase1
sensor_f1r1_anomaly,anomaly,86.27273489573909,76,1764524380.5532393,1.004934310913086,phase1
sensor_f1r2_anomaly,anomaly,73.93878917117034,27,1764524380.5587347,1.0669231414794922,phase1
sensor_f1r1_anomaly,anomaly,57.70190805372139,77,1764524380.5737417,0.9248256683349609,phase1
sensor_f1r2_anomaly,anomaly,90.3205804648201,28,1764524380.5791547,1.0344982147216797,phase1
sensor_f1r1_anomaly,anomaly,80.41162485227889,78,1764524380.5942128,0.9937286376953125,phase1
sensor_f1r2_anomaly,anomaly,68.03687890163815,29,1764524380.5996096,0.8404254913330078,phase1
sensor_f1r1_anomaly,anomaly,80.77491090160694,79,1764524380.6146033,0.8652210235595703,phase1
sensor_f1r2_anomaly,anomaly,90.39067329786988,30,1764524380.6200657,0.8494853973388672,phase1
sensor_f1r1_anomaly,anomaly,63.64595065636044,80,1764524380.6349614,0.8180141448974609,phase1
sensor_f1r2_anomaly,anomaly,95.22059265657902,31,1764524380.640521,0.8938312530517578,phase1
sensor_f1r2_normal,normal,22.592698418242264,15,1764524380.309481,336.85898780822754,phase1
sensor_f1r2_normal,normal,21.083363868589192,16,1764524380.3299124,316.90192222595215,phase1
sensor_f1r2_normal,normal,24.432735541709427,17,1764524380.3504026,296.8478202819824,phase1
sensor_f1r2_normal,normal,20.990586887584108,18,1764524380.3707767,276.81732177734375,phase1
sensor_f1r2_normal,normal,23.91547892105922,19,1764524380.391108,256.9260597229004,phase1
sensor_f1r2_normal,normal,26.36928697313976,20,1764524380.4113636,237.1041774749756,phase1
sensor_f1r1_anomaly,anomaly,71.93443888752722,81,1764524380.6553063,0.9500980377197266,phase1
sensor_f1r2_anomaly,anomaly,89.85704712173336,32,1764524380.6609843,0.7808208465576172,phase1
sensor_f1r1_anomaly,anomaly,66.9120500921415,82,1764524380.6757276,0.8835792541503906,phase1
sensor_f1r2_anomaly,anomaly,74.72655782281001,33,1764524380.681464,0.8492469787597656,phase1
sensor_f1r1_anomaly,anomaly,98.13170344405094,83,1764524380.6961222,0.904083251953125,phase1
sensor_f1r2_anomaly,anomaly,51.38963572798346,34,1764524380.701867,0.9694099426269531,phase1
sensor_f1r1_anomaly,anomaly,88.41259018697349,84,1764524380.7164617,0.8828639984130859,phase1
sensor_f1r2_anomaly,anomaly,94.14792578020644,35,1764524380.7223184,0.8823871612548828,phase1
sensor_f1r1_anomaly,anomaly,52.30905525767645,85,1764524380.7367947,0.9939670562744141,phase1
sensor_f1r2_anomaly,anomaly,66.6653893712373,36,1764524380.7427256,0.9069442749023438,phase1
sensor_f1r1_anomaly,anomaly,58.82472757067755,86,1764524380.7571902,0.8761882781982422,phase1
sensor_f1r2_anomaly,anomaly,52.53541256445868,37,1764524380.763456,0.8578300476074219,phase1
sensor_f1r1_normal,normal,28.864938258244663,18,1764524380.3703008,395.2949047088623,phase1
sensor_f1r1_normal,normal,21.408360773336444,19,1764524380.3906884,375.4556179046631,phase1
sensor_f1r1_normal,normal,25.07595365197334,20,1764524380.4109616,355.60059547424316,phase1
sensor_f1r1_normal,normal,29.442653865717773,21,1764524380.4311414,335.88171005249023,phase1
sensor_f1r1_normal,normal,20.87054962049501,22,1764524380.4513288,316.0820007324219,phase1
sensor_f1r1_normal,normal,29.463574757688704,23,1764524380.4715087,296.2331771850586,phase1
sensor_f1r1_normal,normal,22.076495244801293,24,1764524380.4917142,276.4570713043213,phase1
sensor_f1r1_normal,normal,28.436684132643656,25,1764524380.5119636,256.70433044433594,phase1
sensor_f1r1_anomaly,anomaly,62.4438952630794,87,1764524380.7775762,0.8234977722167969,phase1
sensor_f1r2_anomaly,anomaly,75.99832696326119,38,1764524380.7839608,0.942230224609375,phase1
sensor_f1r1_anomaly,anomaly,95.21941427732858,88,1764524380.7979143,0.8547306060791016,phase1
sensor_f1r2_anomaly,anomaly,90.53711910717539,39,1764524380.804427,0.9224414825439453,phase1
sensor_f1r1_anomaly,anomaly,77.78951921467964,89,1764524380.8183024,0.8778572082519531,phase1
sensor_f1r2_anomaly,anomaly,69.17387064226969,40,1764524380.8248374,0.9987354278564453,phase1
sensor_f1r1_anomaly,anomaly,56.05745727902017,90,1764524380.8386555,1.1456012725830078,phase1
sensor_f1r2_anomaly,anomaly,93.41672081600379,41,1764524380.8452623,0.9567737579345703,phase1
sensor_f1r1_anomaly,anomaly,67.81626719790428,91,1764524380.859105,0.7712841033935547,phase1
sensor_f1r2_anomaly,anomaly,82.82823881194903,42,1764524380.8655827,0.9739398956298828,phase1
sensor_f1r1_anomaly,anomaly,85.55289529843907,92,1764524380.8794084,0.8840560913085938,phase1
sensor_f1r2_anomaly,anomaly,95.30637805151108,43,1764524380.8859894,0.9973049163818359,phase1
sensor_f1r1_anomaly,anomaly,53.78532031498307,93,1764524380.899706,1.3473033905029297,phase1
sensor_f1r2_anomaly,anomaly,86.43065491161337,44,1764524380.9080436,0.8759498596191406,phase1
sensor_f1r1_anomaly,anomaly,76.51012769063813,94,1764524380.9200852,0.9844303131103516,phase1
sensor_f1r2_normal,normal,28.40709258350367,21,1764524380.4316533,490.6802177429199,phase1
sensor_f1r2_normal,normal,20.94482993612544,22,1764524380.4519072,470.6878662109375,phase1
sensor_f1r2_normal,normal,24.272109578745017,23,1764524380.4721289,450.65975189208984,phase1
sensor_f1r2_normal,normal,29.887433716949403,24,1764524380.4923108,430.6981563568115,phase1
sensor_f1r2_normal,normal,28.939541650517263,25,1764524380.512505,410.72940826416016,phase1
sensor_f1r2_normal,normal,27.89380957563429,26,1764524380.5327382,390.700101852417,phase1
sensor_f1r2_normal,normal,23.02506458767921,27,1764524380.5530698,370.5418109893799,phase1
sensor_f1r2_normal,normal,27.029131134917403,28,1764524380.573447,350.3429889678955,phase1
sensor_f1r2_anomaly,anomaly,70.27250717198592,45,1764524380.9283755,0.659942626953125,phase1
sensor_f1r1_anomaly,anomaly,67.10003588593784,95,1764524380.940447,0.5950927734375,phase1
sensor_f1r2_anomaly,anomaly,65.35909262755807,46,1764524380.9486458,0.6799697875976562,phase1
sensor_f1r1_anomaly,anomaly,80.4021667892327,96,1764524380.960833,0.8504390716552734,phase1
sensor_f1r2_anomaly,anomaly,63.51525714682787,47,1764524380.9689863,1.0166168212890625,phase1
sensor_f1r1_anomaly,anomaly,59.84699184503654,97,1764524380.9812064,0.6504058837890625,phase1
sensor_f1r2_anomaly,anomaly,76.98861064975858,48,1764524380.989422,0.965118408203125,phase1
sensor_f1r1_anomaly,anomaly,80.53131764656442,98,1764524381.0015545,0.9272098541259766,phase1
sensor_f2r1_anomaly,anomaly,84.35778685425635,0,1764524381.0057878,1.7197132110595703,phase1
sensor_f1r3_anomaly,anomaly,72.68892085890019,0,1764524381.0059876,2.153635025024414,phase1
sensor_f1r2_anomaly,anomaly,54.947825211579584,49,1764524381.0098166,0.8018016815185547,phase1
sensor_f1r1_anomaly,anomaly,97.09405247038775,99,1764524381.0219598,0.812530517578125,phase1
sensor_f1r3_anomaly,anomaly,92.30595927969331,1,1764524381.0263207,0.9927749633789062,phase1
sensor_f2r1_anomaly,anomaly,95.58339539069269,1,1764524381.0263767,1.4259815216064453,phase1
sensor_f1r2_anomaly,anomaly,55.844265925600226,50,1764524381.0302346,0.8821487426757812,phase1
sensor_f1r1_anomaly,anomaly,67.53037082057267,100,1764524381.0423212,0.9517669677734375,phase1
sensor_f1r3_anomaly,anomaly,83.15231137300592,2,1764524381.0465925,0.9219646453857422,phase1
sensor_f2r1_anomaly,anomaly,55.16820403936424,2,1764524381.0468314,4.509925842285156,phase1
sensor_f1r2_anomaly,anomaly,63.80818877843983,51,1764524381.050622,1.1949539184570312,phase1
sensor_f1r1_anomaly,anomaly,72.4169789186651,101,1764524381.0626962,1.7917156219482422,phase1
sensor_f1r3_anomaly,anomaly,83.46693899653886,3,1764524381.0669196,1.0581016540527344,phase1
sensor_f2r1_anomaly,anomaly,64.02316676470646,3,1764524381.0673902,1.4247894287109375,phase1
sensor_f1r2_anomaly,anomaly,75.47117424360059,52,1764524381.071019,0.804901123046875,phase1
sensor_f1r1_anomaly,anomaly,85.8586992059368,102,1764524381.0830274,0.8075237274169922,phase1
sensor_f1r3_anomaly,anomaly,82.71696533873234,4,1764524381.0873666,1.0058879852294922,phase1
sensor_f2r1_anomaly,anomaly,80.47775981548956,4,1764524381.0878136,1.01470947265625,phase1
sensor_f1r2_anomaly,anomaly,71.9004005891149,53,1764524381.0913892,0.7603168487548828,phase1
sensor_f1r1_anomaly,anomaly,71.64237226601655,103,1764524381.10345,0.6105899810791016,phase1
sensor_f1r2_normal,normal,26.747908674955006,29,1764524380.5939965,513.6122703552246,phase1
sensor_f1r3_anomaly,anomaly,69.49515997744338,5,1764524381.1077747,0.7956027984619141,phase1
sensor_f2r1_anomaly,anomaly,88.89874441807804,5,1764524381.1083283,0.8115768432617188,phase1
sensor_f1r2_anomaly,anomaly,59.93448682559478,54,1764524381.1117592,0.5674362182617188,phase1
sensor_f1r1_anomaly,anomaly,90.69573926081856,104,1764524381.1238647,0.8976459503173828,phase1
sensor_f1r3_anomaly,anomaly,68.73700757700301,6,1764524381.1282837,1.1067390441894531,phase1
sensor_f2r1_anomaly,anomaly,81.20262474874917,6,1764524381.1288369,1.0683536529541016,phase1
sensor_f1r2_anomaly,anomaly,83.56743120461397,55,1764524381.1321313,0.8716583251953125,phase1
sensor_f1r1_normal,normal,28.532643976189284,26,1764524380.532243,612.0898723602295,phase1
sensor_f1r1_normal,normal,22.089189581886814,27,1764524380.5525932,592.1957492828369,phase1
sensor_f1r1_normal,normal,24.672145582039153,28,1764524380.5729747,572.2782611846924,phase1
sensor_f1r1_normal,normal,20.312865162368155,29,1764524380.593532,552.1254539489746,phase1
sensor_f1r1_normal,normal,24.737386999478773,30,1764524380.6139865,532.045841217041,phase1
sensor_f1r1_normal,normal,22.554936532752965,31,1764524380.6344335,511.9757652282715,phase1
sensor_f1r1_anomaly,anomaly,54.25397718755873,105,1764524381.1444201,2.3856163024902344,phase1
sensor_f1r3_anomaly,anomaly,53.46933746530976,7,1764524381.1487072,0.904083251953125,phase1
sensor_f2r1_anomaly,anomaly,51.29498623867124,7,1764524381.1496372,0.8020401000976562,phase1
sensor_f1r2_anomaly,anomaly,93.70829039030251,56,1764524381.152523,0.8814334869384766,phase1
sensor_f1r1_anomaly,anomaly,84.83771122914004,106,1764524381.1648386,1.7740726470947266,phase1
sensor_f1r3_anomaly,anomaly,63.362546215305954,8,1764524381.1691859,0.6995201110839844,phase1
sensor_f2r1_anomaly,anomaly,96.71632490874856,8,1764524381.169999,0.6771087646484375,phase1
sensor_f1r2_anomaly,anomaly,92.08221874689102,57,1764524381.1728551,0.5142688751220703,phase1
sensor_f1r1_anomaly,anomaly,91.76352108239706,107,1764524381.1852555,0.7007122039794922,phase1
sensor_f1r3_anomaly,anomaly,87.82101732898153,9,1764524381.1898034,0.7445812225341797,phase1
sensor_f2r1_anomaly,anomaly,60.931833878902104,9,1764524381.1904995,0.6654262542724609,phase1
sensor_f1r2_anomaly,anomaly,85.24482927752436,58,1764524381.1931186,0.4858970642089844,phase1
sensor_f1r1_anomaly,anomaly,83.77879291857886,108,1764524381.2056308,0.8890628814697266,phase1
sensor_f1r3_anomaly,anomaly,84.59972802348504,10,1764524381.210609,1.058816909790039,phase1
sensor_f2r1_anomaly,anomaly,95.80141258246894,10,1764524381.2109854,1.1723041534423828,phase1
sensor_f1r2_anomaly,anomaly,58.613260297938886,59,1764524381.213476,1.360177993774414,phase1
sensor_f1r1_anomaly,anomaly,74.5768174028976,109,1764524381.2260141,0.7932186126708984,phase1
sensor_f1r3_anomaly,anomaly,98.07341962159654,11,1764524381.2310987,0.701904296875,phase1
sensor_f2r1_anomaly,anomaly,72.3643220257382,11,1764524381.2313666,4.553318023681641,phase1
sensor_f1r2_anomaly,anomaly,53.31846782373448,60,1764524381.2339149,9.753227233886719,phase1
sensor_f1r1_anomaly,anomaly,52.26505812431077,110,1764524381.2463639,4.819631576538086,phase1
sensor_f1r3_anomaly,anomaly,95.53141594507099,12,1764524381.251452,6.942510604858398,phase1
sensor_f2r1_anomaly,anomaly,75.33338110826155,12,1764524381.2517586,14.449357986450195,phase1
sensor_f1r2_anomaly,anomaly,75.10517712656343,61,1764524381.2543375,19.181489944458008,phase1
sensor_f1r1_anomaly,anomaly,51.23479161764118,111,1764524381.2667313,14.292478561401367,phase1
sensor_f1r3_anomaly,anomaly,72.44032982422331,13,1764524381.2719176,16.48879051208496,phase1
sensor_f1r2_normal,normal,28.580594771419356,30,1764524380.6142983,679.1486740112305,phase1
sensor_f1r2_normal,normal,20.63490331769449,31,1764524380.6345868,659.327507019043,phase1
sensor_f1r2_normal,normal,28.556651689522702,32,1764524380.6548393,639.5666599273682,phase1
sensor_f1r2_normal,normal,20.1408398093272,33,1764524380.6752932,619.5082664489746,phase1
sensor_f1r2_normal,normal,23.112661670492734,34,1764524380.6956184,599.5686054229736,phase1
sensor_f2r1_anomaly,anomaly,99.42708677519406,13,1764524381.272212,23.67258071899414,phase1
sensor_f2r1_anomaly,anomaly,64.12111935797857,14,1764524381.2926269,3.7348270416259766,phase1
sensor_f1r2_anomaly,anomaly,83.0719081842897,62,1764524381.274691,46.591997146606445,phase1
sensor_f1r2_anomaly,anomaly,70.94880592556486,63,1764524381.295093,26.91793441772461,phase1
sensor_f1r1_anomaly,anomaly,81.60628465210596,112,1764524381.2871914,45.34029960632324,phase1
sensor_f1r1_anomaly,anomaly,94.22409176280276,113,1764524381.3075674,25.472402572631836,phase1
sensor_f1r1_anomaly,anomaly,51.40797859492483,114,1764524381.3279202,5.568981170654297,phase1
sensor_f1r3_anomaly,anomaly,97.33915719256794,14,1764524381.2924356,47.61552810668945,phase1
sensor_f1r3_anomaly,anomaly,50.885065046284765,15,1764524381.3129017,27.70233154296875,phase1
sensor_f1r3_anomaly,anomaly,58.27006920902624,16,1764524381.3333752,7.887363433837891,phase1
sensor_f2r1_anomaly,anomaly,78.81609000954995,15,1764524381.313163,41.30911827087402,phase1
sensor_f2r1_anomaly,anomaly,71.20375385885629,16,1764524381.3335457,21.459341049194336,phase1
sensor_f1r2_anomaly,anomaly,83.71906701609137,64,1764524381.3209827,41.047096252441406,phase1
sensor_f1r2_anomaly,anomaly,61.06574998727194,65,1764524381.3414176,21.138906478881836,phase1
