device,type,value,seq,timestamp_sent,delay_ms
sensor_f1r1_anomaly,anomaly,73.25041671142843,0,1763375524.1311421,0.7679462432861328
sensor_f1r1_anomaly,anomaly,64.01180314551563,1,1763375524.152078,0.949859619140625
sensor_f1r1_anomaly,anomaly,93.56701288067089,2,1763375524.1726165,1.2006759643554688
sensor_f1r1_anomaly,anomaly,82.16943437771258,3,1763375524.1930494,0.6413459777832031
sensor_f1r1_anomaly,anomaly,53.357081028047425,4,1763375524.2133796,0.7979869842529297
sensor_f1r1_anomaly,anomaly,88.20661157809437,5,1763375524.2337437,0.6995201110839844
sensor_f1r1_anomaly,anomaly,88.8581288239946,6,1763375524.2541738,0.6611347198486328
sensor_f1r1_anomaly,anomaly,97.7886371210881,7,1763375524.2745237,1.1169910430908203
sensor_f1r1_anomaly,anomaly,52.574807867327735,8,1763375524.2948842,0.7605552673339844
sensor_f1r1_anomaly,anomaly,82.36182487497622,9,1763375524.3152812,0.8916854858398438
sensor_f1r1_anomaly,anomaly,96.1511225735618,10,1763375524.3356073,0.7593631744384766
sensor_f1r1_anomaly,anomaly,72.82448153054825,11,1763375524.3564112,1.1279582977294922
sensor_f1r1_anomaly,anomaly,83.42933008188757,12,1763375524.376874,0.7853507995605469
sensor_f1r1_anomaly,anomaly,92.17893939494095,13,1763375524.3976662,1.0883808135986328
sensor_f1r1_anomaly,anomaly,66.92610730892089,14,1763375524.4182014,0.7936954498291016
sensor_f1r1_anomaly,anomaly,99.81570594373672,15,1763375524.438668,1.064300537109375
sensor_f1r1_anomaly,anomaly,57.365647109571185,16,1763375524.4591305,1.3163089752197266
sensor_f1r1_anomaly,anomaly,59.70603734938874,17,1763375524.4796326,1.1835098266601562
sensor_f1r1_anomaly,anomaly,75.19389088167017,18,1763375524.500049,0.8594989776611328
sensor_f1r1_anomaly,anomaly,59.91052947002552,19,1763375524.5204606,1.1458396911621094
sensor_f1r1_anomaly,anomaly,87.96883807667896,20,1763375524.5409977,1.1470317840576172
sensor_f1r1_anomaly,anomaly,78.91080550057691,21,1763375524.561395,0.9887218475341797
sensor_f1r1_anomaly,anomaly,95.84326406691774,22,1763375524.5817494,0.9281635284423828
sensor_f1r1_anomaly,anomaly,62.78159880916373,23,1763375524.602215,0.8432865142822266
sensor_f1r1_anomaly,anomaly,89.50982121598636,24,1763375524.6226342,0.8871555328369141
sensor_f1r1_anomaly,anomaly,80.14650035419828,25,1763375524.6430945,1.0976791381835938
