device,type,value,seq,timestamp_sent,delay_ms
sensor_f1r1_anomaly,anomaly,54.79046328408141,0,1762767059.7010734,4.173755645751953
sensor_f1r1_normal,normal,28.580317110338477,0,1762767060.7012239,6.385326385498047
sensor_f1r1_anomaly,anomaly,50.451846962019516,1,1762767060.70498,2.884387969970703
sensor_f1r2_anomaly,anomaly,62.3396857359447,0,1762767060.7026272,6.526708602905273
sensor_f1r2_normal,normal,22.381540410881364,0,1762767060.7059717,4.799842834472656
sensor_f1r1_anomaly,anomaly,78.37651173321586,2,1762767061.7073524,3.260374069213867
sensor_f1r1_normal,normal,29.264482649194893,1,1762767061.7080834,3.101825714111328
sensor_f1r3_anomaly,anomaly,77.90897137618079,0,1762767061.7067475,4.810571670532227
sensor_f1r2_anomaly,anomaly,59.71967801030198,1,1762767061.7094028,2.4847984313964844
sensor_f1r2_normal,normal,26.066677582377572,1,1762767061.7114418,15.784978866577148
sensor_f2r1_anomaly,anomaly,71.3550648592124,0,1762767061.7094703,54.19778823852539
sensor_f1r3_normal,normal,20.509972234446327,0,1762767061.7106807,232.16605186462402
sensor_f1r3_anomaly,anomaly,50.22795264585407,1,1762767062.7119694,2.8526782989501953
sensor_f1r1_anomaly,anomaly,85.09779341255418,3,1762767062.7103167,5.040884017944336
sensor_f1r1_normal,normal,21.44621410353709,2,1762767062.7104511,5.263805389404297
sensor_f1r2_anomaly,anomaly,76.46706306171234,2,1762767062.7118392,5.233526229858398
sensor_f2r2_anomaly,anomaly,66.34139229592404,0,1762767062.7145429,4.716157913208008
sensor_f2r2_normal,normal,28.17784394493917,0,1762767062.7166994,136.68560981750488
sensor_f1r2_normal,normal,20.938696230719533,2,1762767062.726863,201.6282081604004
sensor_f2r1_anomaly,anomaly,73.21936539422614,1,1762767062.763445,236.83738708496094
sensor_f2r1_normal,normal,29.224984079949948,0,1762767062.71962,316.91956520080566
sensor_f1r3_normal,normal,28.557293955517522,1,1762767062.942667,255.7051181793213
sensor_f3r1_anomaly,anomaly,59.83225480300246,0,1762767063.7106538,4.782915115356445
sensor_f1r1_anomaly,anomaly,73.56967521629527,4,1762767063.7137973,2.387523651123047
sensor_f1r1_normal,normal,22.338420922670373,3,1762767063.7142525,3.159761428833008
sensor_f1r3_anomaly,anomaly,56.67204737533133,2,1762767063.7147195,2.9935836791992188
sensor_f1r2_anomaly,anomaly,61.85192811776211,3,1762767063.7157736,2.3796558380126953
sensor_f2r3_anomaly,anomaly,64.99208020149376,0,1762767063.716373,139.33205604553223
sensor_f2r2_anomaly,anomaly,64.57971521928951,1,1762767063.7194092,172.05810546875
sensor_f2r3_normal,normal,28.02974637080891,0,1762767063.7211714,316.4939880371094
sensor_f2r2_normal,normal,23.106658315354043,1,1762767063.852985,240.57435989379883
sensor_f1r2_normal,normal,20.705125478366362,3,1762767063.928435,275.8903503417969
sensor_f2r1_anomaly,anomaly,77.02975399795915,2,1762767063.999976,276.0581970214844
sensor_f2r1_normal,normal,22.259077056026552,1,1762767064.03645,276.0000228881836
sensor_f1r3_normal,normal,25.787249948500335,2,1762767064.1978066,275.8321762084961
sensor_f1r1_anomaly,anomaly,67.25802323960535,5,1762767064.7154317,1.115560531616211
sensor_f3r1_anomaly,anomaly,91.6466661197985,1,1762767064.7149665,1.7745494842529297
sensor_f1r1_normal,normal,29.646728721759274,4,1762767064.7168415,30.220985412597656
sensor_f1r3_anomaly,anomaly,50.849630464515116,3,1762767064.7174184,195.31679153442383
sensor_f1r2_anomaly,anomaly,70.12285942939043,4,1762767064.7186925,230.4701805114746
sensor_f3r1_normal,normal,24.918600561028704,0,1762767064.7233837,431.1566352844238
sensor_f3r2_anomaly,anomaly,72.47850724313366,0,1762767064.7248743,465.6982421875
sensor_f3r2_normal,normal,23.818697794226544,0,1762767064.7284894,498.7964630126953
sensor_f2r3_anomaly,anomaly,60.99727995640008,1,1762767064.8552158,408.01262855529785
sensor_f2r2_anomaly,anomaly,59.42666509583019,2,1762767064.8915894,448.02021980285645
sensor_f2r3_normal,normal,27.28222768313487,1,1762767065.0376694,538.5968685150146
sensor_f2r2_normal,normal,29.19890491498314,2,1762767065.093482,574.1188526153564
sensor_f1r2_normal,normal,21.60436777771132,4,1762767065.204276,499.8946189880371
sensor_f2r1_anomaly,anomaly,50.18155901076974,3,1762767065.2757044,484.3473434448242
sensor_f2r1_normal,normal,27.212399270011524,2,1762767065.312065,519.3572044372559
sensor_f1r3_normal,normal,21.434483401544135,3,1762767065.4735384,504.01806831359863
sensor_f1r1_anomaly,anomaly,79.14265679303591,6,1762767065.7165644,429.903507232666
sensor_f3r1_anomaly,anomaly,71.65228834905177,2,1762767065.7169893,465.2676582336426
sensor_f1r1_normal,normal,22.36182706099668,5,1762767065.7468524,566.4618015289307
sensor_f1r3_anomaly,anomaly,92.01679809325142,4,1762767065.9125407,436.6762638092041
sensor_f1r2_anomaly,anomaly,74.92011955242111,5,1762767065.9488642,546.4210510253906
sensor_f3r3_normal,normal,20.36506275585223,0,1762767065.7259047,825.8132934570312
sensor_f3r3_anomaly,anomaly,83.75107397721249,0,1762767065.7273684,880.3231716156006
sensor_f3r1_normal,normal,27.5819476178672,1,1762767066.1540322,579.716682434082
sensor_f3r2_anomaly,anomaly,69.70699547775745,1,1762767066.1903417,579.7719955444336
sensor_f3r2_normal,normal,27.61446309072375,1,1762767066.22686,614.6924495697021
sensor_f2r3_anomaly,anomaly,95.08264857996056,2,1762767066.2629921,649.6796607971191
sensor_f2r2_anomaly,anomaly,99.40644771010362,3,1762767066.3395329,664.604663848877
sensor_f2r3_normal,normal,26.509402578878465,2,1762767066.5762224,683.9399337768555
sensor_f2r2_normal,normal,21.850354071510562,3,1762767066.6672509,684.0481758117676
sensor_f1r2_normal,normal,28.484496475977963,5,1762767066.7036724,683.950662612915
sensor_f2r1_anomaly,anomaly,73.30266862293503,4,1762767066.7596085,664.4303798675537
sensor_f2r1_normal,normal,20.33206128954769,3,1762767066.8309937,648.8018035888672
sensor_f1r3_normal,normal,27.64924028052056,4,1762767066.9772186,593.8894748687744
sensor_f1r1_anomaly,anomaly,60.716674741001206,7,1762767067.145785,606.5692901611328
sensor_f3r1_anomaly,anomaly,58.17041937015256,3,1762767067.1818984,661.1931324005127
sensor_f1r1_normal,normal,29.185259892490873,6,1762767067.312868,621.5782165527344
sensor_f1r3_anomaly,anomaly,58.43743614543425,5,1762767067.3487608,641.9258117675781
sensor_f1r2_anomaly,anomaly,75.4737399424424,6,1762767067.4949186,606.7662239074707
sensor_f3r3_normal,normal,24.33429650142658,1,1762767067.5512414,641.4482593536377
sensor_f3r3_anomaly,anomaly,98.6794683054791,1,1762767067.6072762,676.91969871521
sensor_f3r1_normal,normal,28.481500430582486,2,1762767067.733413,641.895055770874
sensor_f3r2_anomaly,anomaly,77.93435119119715,2,1762767067.7696548,641.9916152954102
sensor_f3r2_normal,normal,25.302278799844068,2,1762767067.8411582,641.5207386016846
sensor_f2r3_anomaly,anomaly,73.82713457028903,3,1762767067.9125865,642.0502662658691
sensor_f2r2_anomaly,anomaly,61.568972275320434,4,1762767068.0037332,641.3354873657227
sensor_f2r3_normal,normal,21.470161745494597,3,1762767068.2597861,661.4384651184082
sensor_f2r2_normal,normal,26.401729366399252,4,1762767068.350888,641.7522430419922
sensor_f1r2_normal,normal,25.80872897431621,6,1762767068.3872125,642.0629024505615
sensor_f2r1_anomaly,anomaly,70.53121243694297,5,1762767068.423632,661.567211151123
sensor_f2r1_normal,normal,22.302074349147034,4,1762767068.4795482,641.7553424835205
sensor_f1r3_normal,normal,28.488617863078808,5,1762767068.5710886,605.9467792510986
sensor_f1r1_anomaly,anomaly,73.77246116917088,8,1762767068.751979,606.6296100616455
sensor_f3r1_anomaly,anomaly,96.5090965759841,4,1762767068.843113,641.9832706451416
sensor_f1r1_normal,normal,22.491744818171956,7,1762767068.9343364,642.1411037445068
sensor_f1r3_anomaly,anomaly,68.33070433642617,6,1762767068.990413,622.011661529541
sensor_f1r2_anomaly,anomaly,72.52848725769118,7,1762767069.1013129,642.1253681182861
sensor_f3r3_normal,normal,21.064063071520412,2,1762767069.1926355,641.8092250823975
sensor_f3r3_anomaly,anomaly,88.07951775580138,2,1762767069.2837708,676.7988204956055
sensor_f3r1_normal,normal,20.846298892516014,3,1762767069.3749115,642.2760486602783
sensor_f3r2_anomaly,anomaly,81.41287938926523,3,1762767069.4112895,641.6146755218506
sensor_f3r2_normal,normal,28.175436838024126,3,1762767069.482629,642.0485973358154
sensor_f2r3_anomaly,anomaly,75.9800039647123,4,1762767069.554078,642.108678817749
sensor_f2r2_anomaly,anomaly,76.55700640595231,5,1762767069.644904,642.41623878479
sensor_f2r3_normal,normal,26.757451296232304,4,1762767069.9210312,641.7398452758789
sensor_f2r2_normal,normal,21.647537534533893,5,1762767069.9924855,641.9312953948975
sensor_f1r2_normal,normal,28.636465264664917,7,1762767070.0287192,661.038875579834
sensor_f2r1_anomaly,anomaly,56.94138328591936,6,1762767070.0847135,641.899824142456
sensor_f2r1_normal,normal,21.43838778084446,5,1762767070.1209104,642.1163082122803
sensor_f1r3_normal,normal,26.757442925763378,6,1762767070.1770217,641.8876647949219
sensor_f1r1_anomaly,anomaly,64.25970334086202,9,1762767070.358413,606.7283153533936
sensor_f3r1_anomaly,anomaly,84.33175203712248,5,1762767070.4849002,641.7059898376465
sensor_f1r1_normal,normal,26.069259027879983,8,1762767070.5760114,641.6633129119873
sensor_f1r3_anomaly,anomaly,51.44159818160182,7,1762767070.612227,641.9613361358643
sensor_f1r2_anomaly,anomaly,84.80687336401985,8,1762767070.742995,642.1270370483398
sensor_f3r3_normal,normal,28.169759698937966,3,1762767070.834197,642.0824527740479
