SIMULATION SUMMARY

ANOMALY TRAFFIC
Metric,Value,Unit
Devices,9,
Messages Received,53676,
Avg Delay,211.32,ms
Min Delay,0.86,ms
Max Delay,321.83,ms
Std Dev Delay,42.75,ms
Avg Jitter,60.82,ms

PACKET LOSS
Sent,53676,messages
Received,53676,messages
Lost,0,messages
Loss Rate,0.00,%

NORMAL TRAFFIC
Metric,Value,Unit
Devices,9,
Messages Received,11683,
Avg Delay,238086.48,ms
Min Delay,0.91,ms
Max Delay,474860.40,ms
Std Dev Delay,136306.33,ms
Avg Jitter,533.25,ms

PACKET LOSS
Sent,53730,messages
Received,11683,messages
Lost,42047,messages
Loss Rate,78.26,%

TOTAL
Duration,131.14,s
Total Messages,65359,
Throughput,498.39,msg/s

PER-SENSOR METRICS
Sensor,Floor,Type,Received,Sent,Loss%,Avg Delay (ms)
sensor_f3r3_normal,3,normal,1289,5966,78.4,239607.63
sensor_f1r3_normal,1,normal,1294,5972,78.3,238686.97
sensor_f3r1_normal,3,normal,1300,5968,78.2,238500.74
sensor_f2r1_normal,2,normal,1297,5971,78.3,238278.53
sensor_f1r2_normal,1,normal,1300,5973,78.2,237799.57
sensor_f3r2_normal,3,normal,1301,5967,78.2,237626.68
sensor_f2r2_normal,2,normal,1302,5970,78.2,237615.17
sensor_f1r1_normal,1,normal,1299,5974,78.3,237500.56
sensor_f2r3_normal,2,normal,1301,5969,78.2,237179.87
sensor_f1r2_anomaly,1,anomaly,5967,5967,0.0,217.82
sensor_f3r1_anomaly,3,anomaly,5962,5962,0.0,214.66
sensor_f3r2_anomaly,3,anomaly,5961,5961,0.0,212.36
sensor_f1r3_anomaly,1,anomaly,5966,5966,0.0,212.20
sensor_f2r2_anomaly,2,anomaly,5964,5964,0.0,211.91
sensor_f1r1_anomaly,1,anomaly,5968,5968,0.0,211.06
sensor_f2r3_anomaly,2,anomaly,5963,5963,0.0,208.57
sensor_f3r3_anomaly,3,anomaly,5960,5960,0.0,207.75
sensor_f2r1_anomaly,2,anomaly,5965,5965,0.0,205.55
