device,type,value,seq,timestamp_sent,delay_ms
sensor_f1r1_anomaly,anomaly,55.092044560248624,0,1762765815.0816638,6.1054229736328125
sensor_f1r2_anomaly,anomaly,68.34646562205737,0,1762765816.0835211,4.552364349365234
sensor_f1r1_anomaly,anomaly,83.41236958154057,1,1762765816.0879443,1.2464523315429688
sensor_f1r1_normal,normal,23.16832201424338,0,1762765816.0864377,3.6084651947021484
sensor_f1r2_normal,normal,24.00815030415875,0,1762765816.0866394,3.926992416381836
sensor_f1r2_anomaly,anomaly,63.76303429902698,1,1762765817.0897777,3.526926040649414
sensor_f1r1_anomaly,anomaly,80.85651371935228,2,1762765817.0904677,3.3140182495117188
sensor_f1r1_normal,normal,23.02804350557274,1,1762765817.0910873,3.743410110473633
sensor_f1r2_normal,normal,21.00573397671959,1,1762765817.0910757,4.093408584594727
sensor_f1r3_normal,normal,25.366729568724637,0,1762765817.0951269,3.930330276489258
sensor_f2r1_anomaly,anomaly,74.00962339447669,0,1762765817.099285,64.89300727844238
sensor_f1r3_anomaly,anomaly,99.9764128027033,0,1762765817.1012518,84.40017700195312
sensor_f1r2_anomaly,anomaly,90.00800383830881,2,1762765818.09205,3.4279823303222656
sensor_f1r1_normal,normal,26.004921105161003,2,1762765818.0946233,2.630472183227539
sensor_f1r1_anomaly,anomaly,73.99076880095242,3,1762765818.0939577,3.8192272186279297
sensor_f1r2_normal,normal,22.795202668931257,2,1762765818.0947902,3.553628921508789
sensor_f2r1_normal,normal,29.528218935184793,0,1762765818.0947466,4.416465759277344
sensor_f2r2_normal,normal,24.78327913439387,0,1762765818.0963762,94.23112869262695
sensor_f1r3_normal,normal,28.0187606866426,1,1762765818.0992324,112.87379264831543
sensor_f2r2_anomaly,anomaly,98.3972740046928,0,1762765818.0965834,137.3128890991211
sensor_f2r1_anomaly,anomaly,51.96131621904295,1,1762765818.1640065,191.31112098693848
sensor_f1r3_anomaly,anomaly,81.28914914729239,1,1762765818.1855478,191.09392166137695
sensor_f1r2_anomaly,anomaly,56.054873863965994,3,1762765819.0959575,3.5817623138427734
sensor_f1r1_normal,normal,20.13943917887935,3,1762765819.097347,3.0956268310546875
sensor_f1r1_anomaly,anomaly,65.50087923251048,4,1762765819.097337,4.201412200927734
sensor_f1r2_normal,normal,27.217427884177393,3,1762765819.0983849,3.3082962036132812
sensor_f2r1_normal,normal,29.40568359401756,1,1762765819.099704,2.6702880859375
sensor_f2r3_anomaly,anomaly,55.20333727125297,0,1762765819.0993483,82.30924606323242
sensor_f3r1_anomaly,anomaly,83.35846247982568,0,1762765819.101304,102.39791870117188
sensor_f2r3_normal,normal,28.962932361049422,0,1762765819.1110864,114.49098587036133
sensor_f2r2_normal,normal,22.00823104286937,1,1762765819.1901867,155.73453903198242
sensor_f1r3_normal,normal,22.79308699096383,2,1762765819.2117152,155.82704544067383
sensor_f2r2_anomaly,anomaly,52.53634280372701,1,1762765819.233519,155.6994915008545
sensor_f2r1_anomaly,anomaly,59.06362316711753,2,1762765819.3548348,143.42594146728516
sensor_f1r3_anomaly,anomaly,91.10401328785784,2,1762765819.3765643,143.56231689453125
sensor_f1r2_anomaly,anomaly,68.10018614878523,4,1762765820.0999606,3.307819366455078
sensor_f1r2_normal,normal,22.725734021484417,4,1762765820.1012704,3.121614456176758
sensor_f1r1_anomaly,anomaly,75.53984205394585,5,1762765820.102967,3.9949417114257812
sensor_f2r1_normal,normal,29.63094864268701,2,1762765820.1036136,3.7479400634765625
sensor_f1r1_normal,normal,27.00814250585587,4,1762765820.1022081,5.488872528076172
sensor_f3r1_normal,normal,20.272765878615047,0,1762765820.1031415,93.35851669311523
sensor_f3r2_normal,normal,28.67745351228019,0,1762765820.1034887,103.88016700744629
sensor_f3r2_anomaly,anomaly,71.11858993522016,0,1762765820.104346,161.85784339904785
sensor_f2r3_anomaly,anomaly,58.69018678134451,1,1762765820.1816669,196.82765007019043
sensor_f3r1_anomaly,anomaly,91.04178787408466,1,1762765820.2034369,217.8201675415039
sensor_f2r3_normal,normal,24.874111116780906,1,1762765820.2251816,230.08441925048828
sensor_f2r2_normal,normal,29.41563160278534,2,1762765820.3454747,196.9008445739746
sensor_f1r3_normal,normal,27.337865626506712,3,1762765820.3671758,217.99015998840332
