device,type,value,seq,timestamp_sent,delay_ms
sensor_normal,normal,28.05665603911701,0,1762703656.1960433,4.756450653076172
sensor_normal,normal,25.43020494430199,1,1762703657.200236,1.9741058349609375
sensor_anomaly,anomaly,93.90231882064744,0,1762703658.2012815,3.336668014526367
sensor_normal,normal,23.534719955178154,2,1762703658.2017817,3.0241012573242188
sensor_anomaly,anomaly,73.01410338173349,1,1762703659.2043672,3.537893295288086
sensor_normal,normal,22.67006412446637,3,1762703659.204698,3.7240982055664062
sensor_normal,normal,22.56852437580817,4,1762703660.2072241,3.2689571380615234
sensor_anomaly,anomaly,63.62863581424331,2,1762703660.2070694,3.9010047912597656
sensor_anomaly,anomaly,74.41886944444468,3,1762703661.2097843,3.3447742462158203
sensor_normal,normal,20.758299904755326,5,1762703661.2095916,4.039764404296875
sensor_anomaly,anomaly,79.71656670143295,4,1762703662.2123501,6.307840347290039
sensor_normal,normal,23.12517333782823,6,1762703662.2123485,6.856203079223633
sensor_normal,normal,23.761524433479654,7,1762703663.2150836,3.1702518463134766
sensor_anomaly,anomaly,99.21469337581084,5,1762703663.2150881,3.6830902099609375
sensor_normal,normal,25.33321716930962,8,1762703664.2185814,3.3931732177734375
sensor_anomaly,anomaly,65.66947223450693,6,1762703664.2183695,4.076957702636719
sensor_normal,normal,21.00935488898634,9,1762703665.221225,3.0143260955810547
sensor_anomaly,anomaly,52.855181254614344,7,1762703665.2212026,3.5080909729003906
sensor_normal,normal,27.556531701788867,10,1762703666.224008,2.9425621032714844
sensor_anomaly,anomaly,77.83989420928916,8,1762703666.2240973,3.090381622314453
sensor_normal,normal,26.891870976523343,11,1762703667.2263172,5.768537521362305
sensor_anomaly,anomaly,75.70742119759443,9,1762703667.2268085,5.768537521362305
sensor_normal,normal,28.20705971324853,12,1762703668.2288988,2.897500991821289
sensor_anomaly,anomaly,59.347587451647485,10,1762703668.2292721,3.0744075775146484
sensor_normal,normal,25.13030390467286,13,1762703669.2320156,2.7370452880859375
sensor_anomaly,anomaly,94.92323298278015,11,1762703669.2320662,3.208160400390625
sensor_anomaly,anomaly,68.93957339878044,12,1762703670.235007,2.802133560180664
sensor_normal,normal,20.536744360696602,14,1762703670.2346628,4.21142578125
sensor_anomaly,anomaly,50.85882165820159,13,1762703671.2375097,3.1812191009521484
sensor_normal,normal,21.80521956184382,15,1762703671.2376628,3.6449432373046875
sensor_anomaly,anomaly,80.0472601265182,14,1762703672.2402363,6.75654411315918
sensor_normal,normal,29.54469707730232,16,1762703672.2404974,6.994724273681641
sensor_anomaly,anomaly,65.86157296449984,15,1762703673.242976,3.3698081970214844
sensor_normal,normal,25.076971089571927,17,1762703673.2429755,3.8809776306152344
sensor_normal,normal,24.223474011336002,18,1762703674.2463298,2.2912025451660156
sensor_anomaly,anomaly,72.55268558255838,16,1762703674.245715,3.4575462341308594
sensor_anomaly,anomaly,68.6119004268956,17,1762703675.2484207,3.618478775024414
sensor_normal,normal,29.057886454186516,19,1762703675.248467,4.042387008666992
sensor_anomaly,anomaly,95.935982352081,18,1762703676.2512233,3.6699771881103516
sensor_normal,normal,20.19741199401252,20,1762703676.2513165,4.069089889526367
sensor_anomaly,anomaly,62.671357491575904,19,1762703677.254207,5.621671676635742
sensor_normal,normal,25.030777831431124,21,1762703677.2544017,6.511211395263672
sensor_anomaly,anomaly,54.36728209100322,20,1762703678.257019,2.4302005767822266
sensor_normal,normal,28.90248796696759,22,1762703678.260583,2.7647018432617188
sensor_anomaly,anomaly,57.09159785231894,21,1762703679.259736,2.5064945220947266
sensor_normal,normal,28.334807125054247,23,1762703679.2628875,3.122568130493164
sensor_anomaly,anomaly,64.12223203416045,22,1762703680.2624524,3.2176971435546875
sensor_normal,normal,25.54330160306765,24,1762703680.2655473,2.3224353790283203
sensor_anomaly,anomaly,73.37287622444617,23,1762703681.26537,2.850055694580078
sensor_normal,normal,20.415467986032322,25,1762703681.2683098,2.3381710052490234
sensor_normal,normal,26.054130057077106,26,1762703682.2702057,5.270242691040039
sensor_anomaly,anomaly,53.94101909119024,24,1762703682.2678835,8.160829544067383
sensor_normal,normal,23.135920354902566,27,1762703683.2748349,2.902507781982422
sensor_anomaly,anomaly,77.72449043024277,25,1762703683.2749667,3.3273696899414062
sensor_normal,normal,23.369115844094235,28,1762703684.2779934,2.5272369384765625
sensor_anomaly,anomaly,59.3314414661159,26,1762703684.2775981,4.103899002075195
sensor_anomaly,anomaly,76.83253213943927,27,1762703685.2806244,3.615856170654297
sensor_normal,normal,21.339870175522588,29,1762703685.2804859,4.235029220581055
sensor_normal,normal,20.34958206379105,30,1762703686.2834618,3.050088882446289
sensor_anomaly,anomaly,57.36248446592002,28,1762703686.2833946,3.6542415618896484
sensor_anomaly,anomaly,88.45138759837104,29,1762703687.2864034,6.441354751586914
sensor_normal,normal,20.061377342607404,31,1762703687.2868617,6.93511962890625
